Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Sout Korea Domestic,INDOPACOM,East Asia,45,Kia Stinger,"3,167",0.23%,-10.20%,"3,525",0.22%,46,Asia
Sout Korea Domestic,INDOPACOM,East Asia,46,Chevrolet Malibu,"3,107",0.22%,-52.60%,"6,548",0.42%,38,Asia
Sout Korea Domestic,INDOPACOM,East Asia,47,Chevrolet Trax,"2,540",0.18%,-62.90%,"6,853",0.43%,37,Asia
Sout Korea Domestic,INDOPACOM,East Asia,48,Daewoo Alpheon,"1,989",0.14%,-44.80%,"3,601",0.23%,45,Asia
Sout Korea Domestic,INDOPACOM,East Asia,49,Daewoo Labo,"1,487",0.11%,-61.70%,"3,879",0.25%,43,Asia
Sout Korea Domestic,INDOPACOM,East Asia,50,Renault Samsung Master,"1,290",0.09%,-44.50%,"2,324",0.15%,48,Asia
Sout Korea Domestic,INDOPACOM,East Asia,51,Renault Samsung Captur,"1,254",0.09%,-45.10%,"2,283",0.14%,49,Asia
Sout Korea Domestic,INDOPACOM,East Asia,52,Genesis GV60,"1,190",0.08%,new,0,0.00%, –,Asia
Sout Korea Domestic,INDOPACOM,East Asia,53,Chevrolet Bolt,"1,016",0.07%,-35.70%,"1,579",0.10%,50,Asia
Sout Korea Domestic,INDOPACOM,East Asia,54,Renault Samsung Zoe,774,0.06%,303.10%,192,0.01%,56,Asia
Sout Korea Domestic,INDOPACOM,East Asia,55,Chevrolet Equinox,552,0.04%,-63.00%,"1,492",0.09%,51,Asia
Sout Korea Domestic,INDOPACOM,East Asia,56,Hyundai Veloster,510,0.04%,-78.20%,"2,341",0.15%,47,Asia
Sout Korea Domestic,INDOPACOM,East Asia,57,Kia Stonic,348,0.02%,-91.70%,"4,171",0.26%,41,Asia
Sout Korea Domestic,INDOPACOM,East Asia,58,Renault Samsung Twizy,298,0.02%,-64.50%,840,0.05%,54,Asia
Sout Korea Domestic,INDOPACOM,East Asia,59,Kia Soul,165,0.01%,-86.90%,"1,264",0.08%,52,Asia
Sout Korea Domestic,INDOPACOM,East Asia,60,Chevrolet Corvette/Camaro,93,0.01%,1.10%,92,0.01%,58,Asia
Sout Korea Domestic,INDOPACOM,East Asia,61,Hyundai Ioniq,1,0.00%,-100.00%,"3,615",0.23%,44,Asia
Sout Korea Domestic,INDOPACOM,East Asia,62,Hyundai i30,1,0.00%,-99.80%,500,0.03%,55,Asia
Sout Korea Domestic,INDOPACOM,East Asia,63,Samsung SM3,0,0.00%,-100.00%,857,0.05%,53,Asia
